RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
GISEC0PART	Giro Section Helmet '10	"Giro Section BMX Cycling Helmet for Bike, Skate Boarding, or skating. Low-profile shape is distinct yet minimal. And because of the in-mold construction process, Giro is able to integrate the shell, saving lots of weight.They've also optimized the front o"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GISEC0PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GISEC0PART.jpg	39.99	45	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GIVE0PART	Giro Venti Helmet	"Giro Venti is an X-Large sized helmet crafted for riders who desire the classic Giro fit in a larger-than-average size.  Combined with their Acu Dial Fit system and Snap Fit visor, you have a helmet that fits like a glove."	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIVE0PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIVE0PART.jpg	39.99	40	New	Giro	VENTI		Yes			Polystyrene                                       	unisex    	-1
GIPL1PART	Giro Prolight Helmet	"Giro Prolight Road Helmet is Super Lightweight and extremely well ventilated. Optimized internal channels allows the helmet to exhale hot, stale air. Using Italian made, featherweight webbing along with a minimal Roc Loc SL fit system, You won't even know"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIPL1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIPL0PART.jpg	139.99	200	New	Giro			Yes			Polystyrene                                       	unisex    	-1
0150135	Louis Garneau Helmet Case	"Louis Garneau Helmet Case. Technically, once you drop your helmet from waist level and it contacts the ground or other object, that helmet is no longer safe. Helmets are designed to take only a single major impact. Protect your helmet, (Louis Garneau or o"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/0150135&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0150135.jpg	36.99	45	New	Louis Garneau	1405427020O/S	775504160573	Yes			Polystyrene                                       	unisex    	-1
GIIO1PART	Giro Ionos Helmet '11	"The Giro Ionos Road Cycling Helmet has a new Roc Loc 5. Ionos is the most ventilated and technologically advanced road cycling helmet Giro has ever created. Our proprietary in-mold composite sub-frame (I.C.S.™) provides the strength to support 21 of the l"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIIO1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIIO1PART.jpg	159.99	235	New	Giro	2025494	361857329264	Yes			Polystyrene                                       	unisex    	-1
GIATM1PART	Giro Atmos Helmet '11	"The Giro Atmos Road Helmet '11 features the new Roc Loc 5 fit system to easily dial in the perfect fit. Atmos continues to set the standard for high performance, matchless style, and comfortable fit. Its low profile silhouette, 26 Wind Tunnel vents, and b"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIATM1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIATM1PART.jpg	179.99	180	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GIATH1PART	Giro Athlon Helmet '11	"The Giro Athlon Mountain Helmet '11. The Athlon was developed with a single purpose in mind-XC racing. This helmet combines 23 generous Wind Tunnel™ vents plus smooth style, a compact shape, minimal weight, and an updated, low profile P.O.V.™ visor. You’r"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIATH1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIATH1PART.jpg	109.99	135	New	Giro	20305		Yes			Polystyrene                                       	unisex    	-1
GISA1PART	Giro Saros Helmet '11	"The Giro Saros Road Cycling Helmet comes with the new Roc Loc 5, ensuring a comfy fit and a lighter weight.  In Mold EPS Liner, polycarbonate shell.  Extremely light and comfortable with 23 vents."	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GISA1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GISA1PART.jpg	124.99	125	New	Giro	202561		Yes			Polystyrene                                       	unisex    	-1
GIAD1PART	Giro Advantage 2 Helmet	"Giro Advantage 2 Road Cycling Helmet is the time trial helmet of choice for great champions like Lance Armstrong, Alberto Contador, Levi Leipheimer, Dave Zabriskie, and David Millar. Wind tunnel testing proves why it is so popular—Advantage 2 represents t"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIAD1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIAD1PART.jpg	139.99	165	New	Giro	ADVN2		Yes			Polystyrene                                       	unisex    	-1
BEAR1PART	Bell Array Helmet '11	"Bell Array Road Helmet '11. This helmet is way too good. Awesome low profile styling, massive ventilation and feature-packed, the Array is $200 worth of helmet in a $100 bag. Channeled Ventilation, the TAG Fit System, and super comfy padding make the Arra"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BEAR1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BEAR1PART.jpg	69.99	100	New	Bell	ARRAY1		Yes			Polystyrene                                       	unisex    	-1
BECI1PART	Bell Citi Helmet	"Bell Citi Helmet has  reserved styling and adaptable features making the Bell Citi the perfect townie helmet.Whether you're on the way to work or off to the coffee shop. From the ErgoDial fit system for easy sizing adjustments to the durability of Fusion "	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BECI1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BECI1PART.jpg	49.99	50	New	Bell			Yes			Polystyrene                                       	unisex    	-1
BEDA1PART	Bell Dart Helmet '11	"Bell Dart Universal Child Cycling Helmet is easy to fit, has great graphics and flashing lights, and comes with the peace-of-mind the legendary Bell logo brings, what more could you want in a kid's helmet? The Dart features the hassle-free OneStep fit sys"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BEDA1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BEDA1PART.jpg	34.99	35	New	Bell			Yes			Polystyrene                                       	unisex    	-1
BESW2PART	Bell Sweep Helmet '12	"Bell Sweep Helmet is one of the most popular and winning helmets on both the road and mountain bike circuits. The Sweep features Bell’s top-of-the-line Twin Axis Gear fit system. 20 functional vents channels airflow over the head and out the rear. Feather"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BESW2PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BESW2PART.jpg	124.99	140	New	Bell	BESWEE-12		Yes			Polystyrene                                       	unisex    	-1
BEVA1PART	Bell Variant Mountain Helmet '11	"Bell Variant Mountain Helmet '11. Understated and over-featured is the Variant in a nutshell, Bell's go-to, go anywhere, do everything bike helmet. Whether on an all-mountain epic or urban assault mission, the Variant's got the goods to get 'er done, incl"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BEVA1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BEVA1PART.jpg	74.99	80	New	Bell			Yes			Polystyrene                                       	unisex    	-1
BEVO1PART	Bell Volt Bicycle Helmet '11	"Bell Volt Bicycle Helmet '11. The Volt is an amazing combination of massive ventilation, svelte weight, and high-tech comfort. Eleven frontal vents corral massive amounts of air with the help of the Volt's custom-sculpted Composite Fiber Intakes(TM) (CFI)"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BEVO1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BEVO1PART.jpg	134.99	175	New	Bell			Yes			Polystyrene                                       	unisex    	-1
GIIN1PART	Giro Indicator Helmet '11	"Giro Indicator Helmet '11. The Indicator’s confident style and amazing ventilation are coupled with a modern design that complements every type of rider. It’s the perfect choice for riding downtown, up the technical climb, and everything in between."	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIIN1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIIN1PART.jpg	39.99	40	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GIRA1PART	Giro Rascal Helmet	"Kids don’t think twice about fit systems and tech specs, they just want to go ride. The Rascal’s new OneStep™ fit system provides a simple and intuitive method to quickly send your little rider on his way. Simply close the pinch-free buckle and they’re re"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIRA1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIRA1PART.jpg	39.99	40	New	Giro	RASCAL2		Yes			Polystyrene                                       	unisex    	-1
GIRE1PART	Giro Remedy Helmet '11	"Giro Remedy Full Face Helmet '11. The fiberglass-shelled Remedy offers the same level of protection, ventilation and attention to detail as its fraternal twin, the Remedy CF, and manages it all at a nice price. It’s built for long park sessions, big mount"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIRE1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIRE1PART.jpg	139.99	140	New	Giro	20231		Yes			Polystyrene                                       	unisex    	-1
GISEC1PART	Giro Section Helmet '11	"Giro Section BMX Cycling Helmet for Bike, Skate Boarding, or skating. Low-profile shape is distinct yet minimal. And because of the in-mold construction process, Giro is able to integrate the shell, saving lots of weight.They've also optimized the front o"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GISEC1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GISEC1PART.jpg	49.99	45	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GISK1PART	Giro Skyla Women's Universal Fit Helmet '11	"The Giro Skyla Women's Universal Fit Helmet is equipped with key features for both road and off-road riding. Our Universal Fit sizing for women is tailored to fit, and our Acu Dial fit system has been designed to accommodate ponytails. Its’ ventilation sy"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GISK1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GISK1PART.jpg	39.99	40	New	Giro	SKYLA		Yes			Polystyrene                                       	female    	-1
GISP1PART	Giro Spree Helmet '11	"Giro Spree Todler Cycling Helmet Universal Size. The Spree offers the same OneStep™ fit as the Rascal, a feature parent’s and kids both love. Simply close the pinch-free buckle and they’re off. For added visibility, mom or dad can click on the integrated "	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GISP1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GISP1PART.jpg	39.99	40	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GIST1PART	Giro Stylus Helmet '11	"Giro Stylus Road Cycling Helmet combines impressive ventilation, a compact shape and amazing fit.  A sleek style that’s perfect for riders who enjoy great routes as much as a swift pace."	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIST1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIST1PART.jpg	84.99	85	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GITR1PART	Giro Transfer Helmet	"Giro Transfer Helmet is Universal Size fit. The Transfer’s twenty robust vents and hip style are great for riders on the move. Its clean lines and easy-to-use features are elegant, thoughtful touches that offer everything you need – and deliver a little m"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GITR1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GITR1PART.jpg	34.99	35	New	Giro			Yes			Polystyrene                                       	unisex    	-1
GIXE1PART	Giro Xen Helmet '11	"Giro Xen Mountain Helmet is the original and now iconic all-mountain helmet. With a smooth low-profile style it hints at skate-style influence, but its big vents, light weight, and expanded rear coverage define it as a high performance helmet for the mode"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/GIXE1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/GIXE1PART.jpg	99.99	130	New	Giro			Yes			Polystyrene                                       	unisex    	-1
BEMU1PART	Bell Muni Urban Cycling Helmet	"Bell Muni Urban Cycling Helmet. The all-new Muni takes the mantle of Bell urban helmets to a new level with outstanding functionality, great features, and well-mannered design and graphics. Visibility is a big part of the Muni story, with a pair of integr"	Sporting Goods > Bicycles & Scooters > Helmets	http://www.bicyclebuys.com/item/BEMU1PART&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/BEMU1PART.jpg	44.99	65	New	Bell	MUNI-12		Yes			Polystyrene                                       	unisex    	-1
