RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
0101351PART	CamelBak M.U.L.E. 100oz Hydrapack '12	"CamelBak M.U.L.E. 100oz Hydrapack is the original narrow-gauge pack for 3+ hours of mountain bike action.  Includes the new 100 oz (3 L) Antidote reservoir with Quick Link™ System, 1/4 turn - easy open/close cap, lightweight fillport, dryer arms, center b"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101351PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101351PART.jpg	90	100	New	CamelBak	MULE-12					Nylon                                             	unisex    	-1
0101352PART	CamelBak M.U.L.E. NV 100oz Hydrapack '12	"CamelBak M.U.L.E. NV 100oz Hydrapack has a Hydration Capacity of 100 oz (3 L) and a cargo Capacity of 671 cu in (11 L).  The narrow-gauge pack for 3+ hours of all-terrain action in any weather condition.  Includes the new 100 oz (3 L) Antidote reservoir w"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101352PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101352PART.jpg	117	130	New	CamelBak	MULE100NV-12					Nylon                                             	unisex    	-1
0101206PART	CamelBak Octane XCT 100oz Hydrapak '13	"CamelBak Octane XCT 100oz Hydrapak. A slimmed-down version of the infamous Octane, the XCT brings it back-to-basics with 3 litres of fluid capacity and 3.28 litres total capacity."	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101206PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101206PART.jpg	72	80	New	CamelBak	XCT 100					Nylon                                             	unisex    	-1
0101001	CamelBak Ultra LR Vest 70oz. Hydrapak Skydiver/Egret	"CamelBak Ultra LR Vest 70oz. Hydrapak. The slimmest, most versatile pak in the CamelBak lineup, the Ultra LR Vest is designed with your body's natural range of motion in mind. Elite racers, hikers, runners and climbers will benefit from the Ultra Vest's s"	Sporting Goods > Bicycles & Scooters > Hydration Packs	http://www.bicyclebuys.com/item/0101001#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0101001.jpg	117	130	New	CamelBak	61923	886798619231				Nylon                                             	unisex    	-1
0100069	Polar CS100 Heart Rate Monitor And Cycle Computer	"Polar CS100 Heart Rate Monitor has the following features: Wireless ECG accurate heart rate.  Polar OwnZone®, Polar OwnCal®, Polar OwnCode®, Target zones with visual alarm, Target zones with audible alarm, Maximum heart rate of total exercise."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100069#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100069.jpg	99.99	120	New	Polar Electro USA	90034017	7 25882 48282 8						-1
0100098PART	Polar RS300X Heart Rate Monitor	"Get all the essential heart rate features with this good-looking and simple-to-use training computer. RS300X is compatible with S1 foot pod™ and G1 GPS sensor, so you can combine heart rate with speed and distance. Only then you can truly make sense of yo"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100098PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100098PART.jpg	139.99	170	New	Polar Electro USA	90036619	7 25882 51121 4						-1
0100075	Polar RS800CX G3 MULTI Multisport computer	"No matter the terrain, whatever the sport, the RS800CX G3 is the most accurate way to measure your speed and distance as well as plan, monitor and analyze your body's response to your training sessions. You can also see your route on a map after the train"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100075#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100075.jpg	399.95	520	New	Polar Electro USA	rs800cx	725882475462						-1
0100071-CAD	Polar CS200 (w/Cadence) Heart Rate Monitor	"The wireless CS200 is a true cycling computer that gives you all your cycling speed and distance information, along with your heart rate data. With the ability to link to your PC, the CS200 is more than just a cycle computer. Easy to reach button design t"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100071-CAD#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100071-CAD.jpg	149.95	190	New	Polar Electro USA	90034032	725882482989						-1
0100072	Polar RS100 Heart Rate Monitor (Black)	"Polar RS100 Heart Rate Monitor is ideal if running is what you do to stay in shape, the RS100 will give you valuable feedback that can help improve your fitness or lose those last few pounds. It combines all the heart rate features you need with the stopw"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100072#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100072.jpg	99.95	120	New	Polar Electro USA	90030907	725882309071						-1
0100073PART	Polar RS200sd Heart Rate Monitor	"Polar RS200sd Heart Rate Monitor was made for competitive, goal oriented runners who want to enhance their running experience. With the S1 foot pod the RS200sd provides accurate speed and distance data like the S625X so you can combine pace with heart rat"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100073PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100073PART.jpg	189.99	260	New	Polar Electro USA								-1
0100117PART	Polar Wearlink 31 Coded Transmitter	"The slim and light Polar WearLink 31 coded transmitter is compatible with all Polar Heart Rate Monitors.  Comfort and functionality combined
The WearLink transmitter is one step towards the concept of functional clothing. The transmitter consists of an e"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100117PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100117.jpg	54.99	70	New	Polar Electro USA	92032553	7 25882 45761 1						-1
0100074PART	Polar RS200 Heart Rate Monitor	"Polar RS200 Heart Rate Monitor was made for competitive, goal oriented runners who want to enhance their running experience. With the S1 foot pod as an option the RS200 provides accurate speed and distance data like the S625X so you can combine pace with "	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100074PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100073PART.jpg	124.99	160	New	Polar Electro USA								-1
0129663	Sigma Onyx Balance-Digital Lt Blue	"Sigma Onyx Classic Heart Rate Monitor is simple to use.  Light blue geared for women. Focused on the most important functions and a sleek design, these are the characteristics of the new ONYX CLASSIC. Striking details make all the difference on this digit"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0129663#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0129663.jpg	69.99	90	New	Sigma Sport		278500/1						-1
0129664	Sigma PC 15.11 Heart Rate Monitor	"Sigma PC 15.11 Heart Rate Monitor is a great training tool for anyone with a passion for sport and fitness. It is an individual trainer that allows you to control, plan, and evaluate your exercise sessions with total precision – complete with Training Man"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0129664#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0129664.jpg	59.99	80	New	Sigma Sport	270/0621	750220215103						-1
0100147	Polar FT7F Heart Rate Monitor Women's	"Polar FT7F Heart Rate Monitor.  For those who want to know if they’re improving their fitness or burning fat.  The new EnergyPointer feature tells you if the main effect of your training is fitness improvement or fat burning."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100147#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100147.jpg	99.99	120	New	Polar Electro USA								-1
0100140	Polar FT4M Heart Rate Monitor Men's	"Polar FT4M Heart Rate Monitor Men's.  For those who want basic heart rate-based features to keep their fitness training simple."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100140#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100098.jpg	79.99	100	New	Polar Electro USA	90039178	7 25882 54387 1						-1
0100141PART	Polar FT4F Heart Rate Monitor Women's	"Polar FT4F Heart Rate Monitor Women's.  For those who want basic heart rate-based features to keep their fitness training simple."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100141PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100141PART.jpg	79.99	100	New	Polar Electro USA	90036752	725882512839				Plastic                                           	female    	-1
0100148PART	Polar RS300X G1 Heart Rate Monitor	"Polar RS300X G1 Heart Rate Monitor.  Get all the essential heart rate features with this good-looking and simple-to-use training computer."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100148PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100148PART.jpg	229.95	250	New	Polar Electro USA	90036625	7 25882 51127 6						-1
0100149	Polar CS500 Cadence Cycle Computer	"The Polar CS 500 Cycle computer with Cadence is a •revolutionary functional design that raises the functionality of cycling computers to a whole new level.  Includes Altitude + incline&decline.   Helps improve your performance by combining your body infor"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100149#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100149.jpg	299.99	360	New	Polar Electro USA	90037715	725882524917				Plastic                                           	unisex    	-1
0100148N-SD	Polar RS300X SD Heart Rate Monitor Black	"Polar RS300X SD (speed & Distance) Heart Rate Monitor.  Get all the essential heart rate features with this good-looking and simple-to-use training computer."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100148N-SD#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100098PART.jpg	229.95	250	New	Polar Electro USA	90036622	7 25882 51124 5		Black				-1
0130025	Garmin Edge 500 Bundle Cadence & Heartrate	"Garmin Edge 500 Bundle Cadence & Heartrate. Sharpen your cycling performance with Edge 500, a lightweight GPS-based cycling computer for performance-driven cyclists. Loaded with data, Edge 500 tracks your distance, speed, location and elevation with high "	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0130025#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0130025.jpg	349.99	360	New	Garmin	010-00829-00	753759096700		Blue/Silver	Universal Size	Plastic                                           	unisex    	-1
0100150	Polar Electro Datalink W.I.N.D. Data Transfer	"Polar Electro Datalink W.I.N.D. allows easy   data transfer between the training computer and polarpersonaltrainer.com. Just plug your DataLink to a USB port on your Mac or PC and it detects your training computer in the room."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100150#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100150.jpg	59.99	70	New	Polar Electro USA	91038711	725882537412						-1
0100152	Polar Speed Sensor W.I.N.D. and Bike Mount	"Polar Speed Sensor with W.I.N.D. technology and Handlebar mount to hold the Heart Rate Monitor.  Use this as a second bike kit."	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0100152#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0100152.jpg	54.99	60	New	Polar Electro USA	91026655	725882266558						-1
0130030	Garmin Edge 800 Touch Screen Bundle + CityNav Card	"Make the most of every ride with Edge® 800, the first touchscreen GPS bike computer. Providing navigation and performance monitoring, Edge 800 is ideal for touring, commuting, competitive cycling and mountain biking. It has a built-in basemap and tracks y"	 Health & Beauty > Health Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/item/0130030#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0130030.jpg	499.99	650	New	Garmin	010-00899-30	753759968861				Plastic                                           	unisex    	-1
